	Unnamed: 0	BataryaGucu	Bluetooth	MikroislemciHizi	CiftHat	OnKameraMP	4G	DahiliBellek	Kalinlik	Agirlik	CekirdekSayisi	ArkaKameraMP	CozunurlukYükseklik	CozunurlukGenislik	RAM	BataryaOmru	3G	Dokunmatik	WiFi	FiyatAraligi	Renk
1719	1719	1062	Yok	0,5	Yok	3,0	Var	39	0,9	124	4	4	571	817	1345.0	11	Var	Yok	Var	Çok Ucuz	Mor
1720	1720	1715	Yok	2,6	Var	9.0	Var	15	0,6	120	6	20	114	1849	1249.0	4	Var	Var	Yok	Ucuz	Yeşil
1721	1721	1276	Var	2,9	Var	2.0	Yok	53	0,3	130	2	3	217	735	3798.0	8	Var	Var	Var	Pahalı	Mor
1722	1722	1001	Yok	2,8	Var	1,0	Yok	40	0,2	117	3	7	922	1836	3654.0	10	Var	Var	Var	Pahalı	Mor
1723	1723	772	Yok	1,1	Var	12.0	Yok	39	0,8	81	7	14	1314	1854	2819.0	3	Var	Var	Yok	Pahalı	Siyah
1724	1724	1712	Var	0,9	Var	2.0	Yok	23	1,0	155	7	19	155	663	1422.0	15	Var	Var	Yok	Ucuz	Mavi
1725	1725	1456	Var	0,5	Var	7,0	Yok	7	0,4	105	5	12	823	1104	1587.0	20	Var	Yok	Var	Ucuz	Pembe
1726	1726	648	Var	0,5	Var	9.0	Var	54	0,4	109	5	20	1153	1817	3124.0	13	Var	Yok	Yok	Pahalı	Mavi
1727	1727	794	Yok	2,5	Var	15.0	Yok	14	0,6	197	3	19	312	1376	2171.0	18	Yok	Yok	Var	Ucuz	Sarı
1728	1728	1089	Yok	1,4	Var	10,0	Yok	2	0,1	153	7	20	211	1409	2620.0	13	Var	Yok	Yok	Normal	Siyah
1729	1729	860	Var	1,6	Var	13.0	Yok	48	0,5	187	7	18	335	1463	1870.0	18	Var	Yok	Yok	Ucuz	Mor
1730	1730	1692	Yok	2,1	Yok	4.0	Var	2	0,9	106	1	17	1899	1904	3779.0	7	Var	Var	Var	Pahalı	Yeşil
1731	1731	1723	Var	1,0	Yok	1,0	Var	7	0,6	126	3	17	384	1361	1213.0	16	Var	Var	Var	Ucuz	Mor
1732	1732	1721	Var	0,5	Var	4.0	Var	33	0,5	128	4	5	871	1048	707.0	5	Var	Var	Var	Çok Ucuz	Turkuaz
1733	1733	948	Yok	2,3	Yok	14.0	Yok	22	0,1	173	5	20	257	1654	3499.0	19	Var	Var	Var	Pahalı	Sarı
1734	1734	595	Yok	2,6	Yok	0,0	Var	20	0,4	122	2	18	623	816	1593.0	2	Var	Yok	Var	Çok Ucuz	Sarı
1735	1735	504	Var	0,5	Var	2.0	Var	46	0,9	172	5	14	280	1795	2085.0	8	Var	Yok	Yok	Ucuz	Siyah
1736	1736	643	Yok	1,0	Yok	9.0	Var	18	0,2	187	8	12	442	1079	2648.0	18	Var	Var	Var	Ucuz	Mavi
1737	1737	826	Yok	0,6	Yok	3,0	Yok	62	0,7	187	4	19	778	1615	1998.0	17	Yok	Yok	Yok	Ucuz	Sarı
1738	1738	867	Yok	1,4	Var	0.0	Var	4	0,7	135	6	1	70	1974	790.0	3	Var	Var	Yok	Çok Ucuz	Siyah
1739	1739	1189	Var	2,3	Yok	13.0	Yok	8	0,5	198	3	14	379	932	893.0	13	Var	Var	Yok	Çok Ucuz	Kırmızı
1740	1740	1689	Yok	1,8	Yok	17,0	Yok	24	0,3	127	3	18	954	1200	2766.0	7	Yok	Var	Var	Pahalı	Sarı
1741	1741	1289	Yok	0,9	Yok	10.0	Var	25	1,0	178	6	12	765	899	1043.0	11	Var	Var	Yok	Çok Ucuz	Siyah
1742	1742	1561	Var	1,6	Var	1.0	Var	27	0,8	174	3	10	662	874	1205.0	3	Var	Var	Yok	Ucuz	Pembe
1743	1743	523	Yok	2,6	Var	1,0	Yok	14	0,1	155	8	2	304	1042	1427.0	9	Yok	Var	Yok	Çok Ucuz	Pembe
1744	1744	1449	Var	0,5	Var	0.0	Yok	52	0,6	105	6	0	211	947	2036.0	10	Yok	Var	Yok	Ucuz	Mor
1745	1745	1219	Yok	1,6	Var	5.0	Yok	4	0,3	169	6	7	1419	1698	1998.0	4	Yok	Yok	Yok	Normal	Turkuaz
1746	1746	835	Yok	0,8	Var	2,0	Var	42	0,8	128	5	18	396	1378	2583.0	13	Var	Var	Var	Normal	Kahverengi
1747	1747	574	Var	2,0	Var	0.0	Var	26	0,5	118	6	2	382	1364	1303.0	2	Var	Yok	Var	Çok Ucuz	Kırmızı
1748	1748	1853	Var	1,0	Yok	2.0	Yok	23	0,4	92	1	15	202	1951	2775.0	17	Var	Yok	Yok	Pahalı	Siyah
1749	1749	1131	Var	0,5	Var	11,0	Yok	49	0,6	101	5	18	658	878	1835.0	16	Var	Var	Yok	Ucuz	Siyah
1750	1750	912	Var	2,0	Yok	1.0	Yok	54	0,3	161	8	5	329	1053	2330.0	20	Yok	Var	Yok	Ucuz	Beyaz
1751	1751	1261	Var	0,5	Var	0.0	Var	11	0,2	90	4	0	858	1591	348.0	14	Var	Yok	Var	Çok Ucuz	Kahverengi
1752	1752	767	Yok	0,8	Yok	7,0	Var	10	0,5	107	4	12	517	1995	2317.0	12	Var	Var	Var	Normal	Kahverengi
1753	1753	510	Var	2,0	Var	5.0	Var	45	0,9	168	6	16	483	754	3919.0	2	Var	Var	Var	Pahalı	Pembe
1754	1754	1077	Yok	2,5	Var	0.0	Var	45	1,0	174	3	4	897	1304	1965.0	6	Var	Var	Yok	Ucuz	Siyah
1755	1755	1659	Var	2,5	Yok	2,0	Yok	41	0,1	88	7	18	787	1515	545.0	9	Yok	Var	Var	Çok Ucuz	Kırmızı
1756	1756	1065	Yok	2,8	Var	0.0	Var	21	0,1	158	5	3	760	1722	1193.0	20	Var	Yok	Var	Ucuz	Sarı
1757	1757	1314	Var	2,2	Yok	0.0	Var	40	0,8	116	7	1	328	1858	3033.0	17	Var	Var	Var	Pahalı	Turkuaz
1758	1758	720	Var	0,9	Var	12,0	Var	14	0,8	165	4	14	366	1234	1086.0	3	Var	Var	Yok	Çok Ucuz	Turkuaz
1759	1759	775	Var	2,5	Var	1.0	Var	10	0,1	185	7	14	444	1555	1719.0	18	Var	Var	Var	Ucuz	Yeşil
1760	1760	1907	Yok	2,0	Yok	13.0	Yok	55	0,9	105	7	15	713	1513	286.0	17	Var	Yok	Var	Çok Ucuz	Kırmızı
1761	1761	1837	 	0,5	Yok	9,0	Yok	36	0,9	162	4	20	786	872	770.0	15	Yok	Yok	Var	Çok Ucuz	Turkuaz
1762	1762	1559	Var	1,3	Var	10.0	Var	10	0,3	114	8	17	117	681	2203.0	15	Var	Var	Var	Ucuz	Beyaz
1763	1763	1676	Yok	1,6	Yok	2.0	Yok	37	0,2	145	1	3	134	1197	2515.0	4	Var	Yok	Var	Normal	Kırmızı
1764	1764	1522	Yok	2,2	Yok	4,0	Yok	21	0,7	162	6	11	533	1696	3767.0	16	Yok	Yok	Var	Pahalı	Siyah
1765	1765	1018	Yok	2,2	Yok	8.0	Yok	16	0,6	153	8	10	992	1433	3143.0	20	Yok	Var	Yok	Pahalı	Siyah
1766	1766	1164	Yok	1,0	Yok	4.0	Var	19	0,9	95	8	18	729	1704	3309.0	3	Var	Yok	Var	Pahalı	Mor
1767	1767	1654	Var	1,5	Var	0,0	Var	43	0,3	109	2	0	546	629	3112.0	10	Var	Var	Yok	Pahalı	Siyah
1768	1768	671	Yok	2,9	Yok	7.0	Var	2	0,1	95	6	19	614	1617	2278.0	2	Var	Yok	Yok	Normal	Pembe
1769	1769	765	Yok	0,5	Var	0.0	Var	47	0,3	115	8	1	1277	1429	2243.0	4	Var	Yok	Var	Normal	Pembe
1770	1770	514	Var	1,6	Yok	7,0	Var	37	0,1	172	1	9	956	1723	3392.0	5	Var	Var	Var	Pahalı	Beyaz
1771	1771	602	Yok	0,9	Yok	9.0	Yok	50	0,9	141	8	18	1571	1717	2189.0	16	Yok	Var	Yok	Normal	Siyah
1772	1772	914	Var	0,9	Yok	2.0	Yok	4	0,8	100	2	12	191	1495	808.0	5	Var	Var	Yok	Çok Ucuz	Pembe
1773	1773	546	Var	2,6	Var	5,0	Yok	26	1,0	159	5	15	416	1658	1550.0	3	Yok	Var	Yok	Ucuz	Kahverengi
1774	1774	1672	Var	0,5	Var	13.0	Var	32	0,7	174	1	20	1281	1896	1267.0	20	Var	Var	Yok	Ucuz	Yeşil
1775	1775	623	Var	0,9	Yok	1.0	Var	3	0,1	102	8	7	1749	1781	3537.0	3	Var	Yok	Var	Pahalı	Mor
1776	1776	1193	Var	3,0	Yok	10,0	Yok	56	0,4	196	3	17	674	864	2394.0	14	Var	Var	Yok	Normal	Kahverengi
1777	1777	1225	Var	2,1	Var	8.0	Yok	13	0,5	116	4	12	759	1404	3836.0	11	Yok	Yok	Yok	Pahalı	Mor
1778	1778	1979	Var	1,6	Var	0.0	Yok	32	0,2	165	7	1	833	1630	452.0	14	Yok	Var	Yok	Çok Ucuz	Mor
1779	1779	1701	Var	0,5	Yok	13,0	Var	46	0,9	115	2	15	364	828		10	Var	Var	Yok	Pahalı	Yeşil
1780	1780	591	Var	0,5	Var	1.0	Var	16	0,9	90	6	17	892	1603	3746.0	5	Var	Var	Yok	Pahalı	Turkuaz
1781	1781	1565	Var	0,5	Yok	0.0	Yok	38	0,1	121	5	1	781	1364	308.0	7	Var	Var	Var	Çok Ucuz	Beyaz
1782	1782	1269	Var	2,8	Var	16,0	Yok	41	1,0	180	8	17	406	1036	2341.0	16	Yok	Yok	Var	Normal	Kahverengi
1783	1783	1430	Yok	0,5	Var	1.0	Yok	27	0,5	183	1	16	1132	1182	2832.0	15	Yok	Var	Var	Normal	Siyah
1784	1784	1809	Yok	0,5	Yok	6.0	Yok	23	0,7	123	6	19	433	1661	2784.0	20	Var	Var	Var	Pahalı	Yeşil
1785	1785	1072	Var	2,2	Var	6,0	Yok	19	0,4	114	8	16	380	877	2715.0	16	Yok	Var	Yok	Normal	Sarı
1786	1786	1971	Var	0,5	Var	0.0	Yok	40	0,3	186	7	19	485	922	571.0	17	Var	Var	Yok	Çok Ucuz	Mor
1787	1787	1872	Var	2,3	Yok	6.0	Yok	44	0,7	134	3	15	459	1259	1955.0	15	Var	Yok	Var	Normal	Yeşil
1788	1788	1469	Yok	2,1	Yok	0,0	Yok	8	0,7	123	7	0	398	1133	1052.0	3	Yok	Var	Yok	Çok Ucuz	Kahverengi
1789	1789	1648	Var	0,5	Yok	1.0	Var	17	0,9	142	2	3	1119	1238	1184.0	2	Var	Yok	Var	Ucuz	Yeşil
1790	1790	1945	Yok	1,6	Var	0.0	Var	57	0,3	195	4	1	743	1753	732.0	14	Var	Var	Yok	Ucuz	Turuncu
1791	1791	1569	Yok	0,8	Var	8,0	Yok	59	0,9	111	3	16	1261	1383	3672.0	15	Var	Yok	Var	Pahalı	Mor
1792	1792	809	Yok	0,8	Yok	10.0	Yok	21	0,9	91	7	19	1453	1726	1274.0	3	Yok	Yok	Yok	Ucuz	Kırmızı
1793	1793	1762	Var	2,5	Yok	10.0	Var	15	0,3	107	8	11	1103	1364	2183.0	11	Var	Var	Yok	Normal	Siyah
1794	1794	535	Yok	1,9	Yok	5,0	Yok	24	0,2	190	8	19	398	1775	524.0	4	Yok	Yok	Yok	Çok Ucuz	Siyah
1795	1795	1671	Yok	0,5	Var	13.0	Yok	5	0,9	179	8	18	398	1263	815.0	10	Var	Var	Var	Çok Ucuz	Beyaz
1796	1796	1642	Yok	0,5	Var	16.0	Var	8	0,3	171	6	17	129	873	2984.0	17	Var	Yok	Var	Normal	Kahverengi
1797	1797	1496	Var	1,3	Var	0,0	Var	6	0,5	85	3	9	549	1383	3571.0	11	Var	Var	Var	Pahalı	Siyah
1798	1798	946	Yok	1,7	Var	8.0	Var	25	0,8	143	6	15	650	1740	2177.0	13	Var	Var	Var	Normal	Turkuaz
1799	1799	1550	Var	2,5	Yok	6.0	Yok	21	0,8	133	2	11	268	832	2338.0	15	Yok	Var	Yok	Normal	Kırmızı
1800	1800	1919	Yok	1,5	Yok	5,0	Var	48	0,8	150	4	6	304	1191	1391.0	12	Var	Yok	Var	Ucuz	Kahverengi
1801	1801	1765	Yok	1,1	Yok	3.0	Yok	11	0,7	87	2	7	835	1175	3695.0	18	Var	Yok	Yok	Pahalı	Mavi
1802	1802	579	Var	2,5	Yok	3.0	Yok	7	1,0	89	8	10	808	1517	2908.0	11	Yok	Yok	Var	Normal	Pembe
1803	1803	721	Yok	0,5	Var	6,0	Var	6	0,4	194	4	9	1446	1988	530.0	8	Var	Yok	Var	Çok Ucuz	Siyah
1804	1804	1370	Yok	1,4	Yok	5.0	Var	6	0,2	158	6	8	1392	1783		11	Var	Var	Yok	Pahalı	Turkuaz
1805	1805	728	Yok	1,7	Var	0.0	Var	5	0,6	101	2	20	584	775	834.0	5	Var	Var	Yok	Çok Ucuz	Pembe
1806	1806	1464	Yok	0,5	Var	0,0	Var	17	0,7	153	6	8	418	1341	1277.0	19	Var	Yok	Yok	Ucuz	Pembe
1807	1807	783	Yok	1,8	Var	0.0	Var	43	1,0	106	3	4	1198	1471	2016.0	18	Var	Var	Yok	Ucuz	Kırmızı
1808	1808	1805	Var	0,5	Yok	0.0	Yok	29	0,2	182	4	2	758	891	1276.0	17	Yok	Var	Yok	Ucuz	Siyah
1809	1809	1065	Var	0,5	Yok	0,0	Var	14	0,7	89	2	2	188	928	3078.0	18	Var	Yok	Var	Normal	Yeşil
1810	1810	1029	Var	1,9	Var	5.0	Var	5	0,2	171	5	8	264	956	582.0	4	Var	Var	Var	Çok Ucuz	Mor
1811	1811	1983	Var	1,2	Var	6.0	Var	27	0,6	125	1	11	370	1197	3897.0	10	Var	Var	Var	Pahalı	Yeşil
1812	1812	724	Yok	2,7	Var	0,0	Yok	44	0,5	187	7	0	1273	1754	2311.0	7	Var	Yok	Yok	Normal	Kahverengi
1813	1813	506	Yok	1,6	Yok	6.0	Var	41	0,8	159	1	7	875	1025	2965.0	15	Var	Yok	Yok	Normal	Yeşil
1814	1814	1497	Var	0,9	Var	4.0	Var	10	0,1	153	8	20	98	977	3696.0	3	Var	Yok	Var	Pahalı	Gri
1815	1815	1009	Var	1,0	Var	2,0	Yok	2	0,6	102	8	14	912	1043	1716.0	15	Yok	Yok	Yok	Ucuz	Beyaz
1816	1816	848	Var	1,5	Var	4.0	Var	36	0,3	151	4	16	56	527	2289.0	19	Var	Var	Var	Ucuz	Pembe
1817	1817	1137	Var	1,0	Yok	18.0	Yok	7	1,0	196	3	19	942	1179	3616.0	12	Var	Var	Var	Pahalı	Turuncu
1818	1818	530	Yok	2,4	Yok	1,0	Yok	32	0,3	88	6	20	48	1012	959.0	6	Yok	Var	Yok	Çok Ucuz	Pembe
1819	1819	1445	Var	2,4	Var	7.0	Var	20	0,4	173	7	15	1273	1345	1441.0	13	Var	Var	Var	Ucuz	Sarı
1820	1820	1230	Var	1,6	Yok	0.0	Var	48	0,7	111	7	2	1960	1963	1622.0	16	Var	Var	Var	Normal	Yeşil
1821	1821	1976	Var	0,7	Var	4,0	Yok	32	0,8	171	2	7	1301	1922	3699.0	13	Yok	Var	Var	Pahalı	Beyaz
1822	1822	1918	Yok	2,8	Yok	1.0	Yok	22	0,3	139	1	5	381	1203	1369.0	6	Yok	Var	Var	Ucuz	Gri
1823	1823	1610	Var	2,9	Yok	7.0	Var	64	0,9	181	4	12	1236	1280	941.0	9	Var	Var	Yok	Ucuz	Turkuaz
1824	1824	1989	Yok	2,5	Var	0,0	Var	41	0,8	94	3	13	1100	1497	1665.0	12	Var	Var	Var	Normal	Mavi
1825	1825	1020	Var	0,7	Var	3.0	Var	27	0,7	128	4	4	919	1482	3204.0	9	Var	Yok	Var	Pahalı	Sarı
1826	1826	877	Yok	1,3	Var	9.0	Var	46	0,8	135	1	14	457	652	3260.0	6	Var	Yok	Yok	Normal	Kahverengi
1827	1827	742	Var	0,5	Yok	0,0	Var	36	0,7	139	3	1	1161	1288	292.0	6	Var	Var	Var	Çok Ucuz	Siyah
1828	1828	1502	Var	1,2	Yok	0.0	Yok	54	0,2	138	5	12	65	588	3693.0	16	Var	Var	Yok	Pahalı	Mavi
1829	1829	513	Yok	1,9	Yok	8.0	Yok	27	0,4	174	8	13	282	710	3400.0	13	Yok	Var	Var	Normal	Pembe
1830	1830	1994	Var	0,8	Var	2,0	Var	7	0,6	88	8	4	667	711	454.0	6	Var	Var	Yok	Çok Ucuz	Mor
1831	1831	1187	Var	2,2	Yok	0.0	Var	46	0,4	145	2	9	1173	1814	3917.0	8	Var	Yok	Var	Pahalı	Siyah
1832	1832	672	Yok	0,5	Yok	7.0	Var	35	0,1	99	8	17	574	1267	1403.0	6	Var	Yok	Yok	Çok Ucuz	Kırmızı
1833	1833	1413	Var	1,7	Yok	2,0	Yok	10	0,2	200	6	6	314	1606	2867.0	15	Yok	Var	Yok	Normal	Siyah
1834	1834	821	Yok	1,8	Var	5.0	Yok	54	0,1	109	3	9	253	1786	3185.0	15	Var	Yok	Yok	Normal	Kahverengi
1835	1835	1540	Yok	0,7	Var	1.0	Yok	60	0,8	197	7	12	704	822	1591.0	2	Var	Yok	Var	Ucuz	Beyaz
1836	1836	1422	Yok	1,0	Yok	15,0	Yok	3	0,1	112	1	17	1	926	509.0	3	Var	Var	Var	Çok Ucuz	Pembe
1837	1837	1356	Yok	2,8	Yok	0.0	Yok	29	0,5	198	6	0	1612	1983	3702.0	19	Yok	Yok	Yok	Pahalı	Turkuaz
1838	1838	1560	Yok	2,3	Yok	0.0	Var	22	0,8	169	7	1	745	1364	1938.0	16	Var	Var	Var	Normal	Gri
1839	1839	964	Yok	2,0	Yok	0,0	Var	22	0,7	86	8	0	225	1234	2577.0	5	Var	Var	Yok	Normal	Turuncu
1840	1840	946	Var	1,4	Yok	9.0	Yok	26	0,1	186	6	10	273	891	1637.0	6	Var	Yok	Var	Çok Ucuz	Gri
1841	1841	1843	Yok	2,8	Yok	1.0	Var	62	0,8	104	3	7	21	832	3899.0	6	Var	Yok	Var	Pahalı	Turuncu
1842	1842	1689	Var	0,5	Yok	11,0	Yok	9	0,5	150	5	15	467	675	2637.0	3	Var	Yok	Yok	Normal	Kırmızı
1843	1843	1890	Yok	1,1	Yok	4.0	Var	48	0,5	127	4	5	1438	1832	2392.0	15	Var	Yok	Var	Pahalı	Beyaz
1844	1844	1331	Var	1,6	Yok	0.0	Yok	16	0,5	165	2	7	1109	1226	1026.0	20	Var	Yok	Var	Ucuz	Pembe
1845	1845	574	Var	3,0	Yok	1,0	Var	30	0,9	126	2	3	94	1334	1167.0	19	Var	Yok	Yok	Çok Ucuz	Sarı
1846	1846	508	Yok	0,8	Yok	7.0	Var	42	0,3	94	1	8	39	557	663.0	7	Var	Yok	Yok	Çok Ucuz	Turkuaz
1847	1847	1433	Yok	1,6	Yok	7.0	Yok	4	0,7	133	8	11	281	799	258.0	4	Var	Var	Var	Çok Ucuz	Siyah
1848	1848	1299	Var	2,8	Var	0,0	Yok	64	0,5	83	6	6	46	908	1938.0	5	Var	Yok	Var	Ucuz	Sarı
1849	1849	1634	Var	1,4	Yok	1.0	Var	17	0,2	200	2	5	964	1677	3031.0	6	Var	Var	Var	Pahalı	Beyaz
1850	1850	1611	Var	0,5	Var	11.0	Yok	3	0,6	98	3	14	303	714	1595.0	9	Var	Yok	Var	Ucuz	Gri
1851	1851	1723	Var	1,1	Var	1,0	Yok	42	1,0	164	8	14	202	1791	3587.0	3	Var	Yok	Yok	Pahalı	Pembe
1852	1852	892	Var	0,5	Yok	0.0	Var	47	0,4	94	1	18	655	1782	1241.0	9	Var	Yok	Var	Ucuz	Yeşil
1853	1853	1438	Yok	2,2	Yok	0.0	Var	32	0,6	176	7	6	683	1663	869.0	9	Var	Var	Var	Çok Ucuz	Gri
1854	1854	1747	Var	0,9	Yok	6,0	Var	48	0,7	94	3	19	947	1131	2362.0	19	Var	Var	Yok	Normal	Beyaz
1855	1855	626	Yok	0,7	Var	2.0	Var	23	0,5	187	2	9	90	1334	3458.0	11	Var	Yok	Var	Normal	Kahverengi
1856	1856	1134	Var	0,9	Yok	2.0	Var	13	0,4	92	4	19	18	903	3632.0	19	Var	Var	Yok	Pahalı	Turuncu
1857	1857	1469	Yok	1,7	Var	11,0	Var	44	0,5	169	2	14	484	711	1687.0	5	Var	Var	Var	Ucuz	Sarı
1858	1858	1945	Yok	1,6	Yok	4.0	Yok	21	0,7	113	3	10	280	895	3015.0	15	Yok	Yok	Yok	Pahalı	Beyaz
1859	1859	1806	Var	2,0	Var	2.0	Var	54	0,1	117	1	11	347	727	3142.0	6	Var	Yok	Var	Pahalı	Mavi
1860	1860	1433	Var	2,3	Yok	2,0	Var	5	0,1	129	5	11	420	784	2132.0	19	Var	Yok	Var	Ucuz	Beyaz
1861	1861	1154	Yok	0,5	Yok	12.0	Var	14	0,7	156	7	14	251	1801	587.0	4	Var	Var	Var	Çok Ucuz	Mavi
1862	1862	1036	Var	2,4	Yok	0.0	Yok	39	0,2	119	7	3	373	926	2101.0	2	Yok	Var	Yok	Ucuz	Sarı
1863	1863	1720	Yok	2,0	Yok	15,0	Var	55	0,5	168	2	18	753	1353	2148.0	5	Var	Var	Var	Normal	Beyaz
1864	1864	1527	Yok	2,7	Yok	10.0	Var	60	0,1	154	5	14	526	1116	2078.0	11	Var	Var	Var	Normal	Yeşil
1865	1865	702	Yok	2,6	Var	2.0	Var	9	0,7	141	3	3	504	1570	2955.0	19	Var	Yok	Yok	Normal	Gri
1866	1866	618	Var	2,2	Var	0,0	Var	63	0,9	138	2	1	853	1781	2574.0	5	Var	Var	Yok	Normal	Mor
1867	1867	1371	Yok	0,5	Yok	4.0	Yok	52	0,5	167	4	19	471	663	3034.0	8	Yok	Yok	Yok	Normal	Beyaz
1868	1868	1713	Yok	2,5	Var	1.0	Yok	27	0,9	127	7	3	729	974	2406.0	20	Var	Yok	Var	Normal	Turkuaz
1869	1869	959	Var	1,3	Var	0,0	Yok	36	0,4	196	5	14	1313	1331	3073.0	8	Var	Var	Var	Pahalı	Beyaz
1870	1870	920	Var	0,5	Yok	2.0	Yok	46	0,8	149	3	3	1058	1421	2608.0	2	Yok	Yok	Var	Normal	Sarı
1871	1871	1231	Yok	0,7	Var	2.0	Yok	7	0,9	113	1	7	43	1663	3119.0	15	Var	Var	Yok	Pahalı	Pembe
1872	1872	1366	Var	0,7	Var	0,0	Var	34	0,1	150	2	9	402	964	3501.0	3	Var	Yok	Yok	Pahalı	Kırmızı
1873	1873	1715	Var	0,5	Var	1.0	Var	18	0,1	96	6	3	674	1375	2598.0	3	Var	Yok	Yok	Pahalı	Mor
1874	1874	525	Var	0,5	Var	5.0	Yok	51	0,5	137	8	11	262	1587	1891.0	12	Yok	Var	Yok	Ucuz	Kahverengi
1875	1875	1095	Var	0,5	Yok	4,0	Yok	45	0,5	197	1	5	179	1247	560.0	10	Var	Var	Yok	Çok Ucuz	Sarı
1876	1876	1093	Yok	1,9	Var	2.0	Var	22	0,3	196	8	14	238	807	1869.0	4	Var	Var	Var	Ucuz	Gri
1877	1877	1977	Var	2,0	Var	7.0	Var	54	1,0	171	7	18	1226	1242	1971.0	14	Var	Var	Yok	Normal	Siyah
1878	1878	717	Var	0,5	Var	4,0	Yok	10	0,6	198	1	5	217	1106	688.0	15	Yok	Var	Yok	Çok Ucuz	Kırmızı
1879	1879	1661	Var	1,4	Yok	0.0	Yok	29	0,3	119	2	0	536	861	591.0	9	Var	Var	Var	Çok Ucuz	Kırmızı
1880	1880	811	Var	2,4	Var	5.0	Var	2	0,3	106	6	13	333	1429	2111.0	2	Var	Yok	Var	Ucuz	Mavi
1881	1881	1369	Var	1,7	Var	3,0	Yok	28	0,6	108	1	18	1451	1469	3206.0	4	Yok	Yok	Yok	Pahalı	Turkuaz
1882	1882	680	Var	2,1	Var	9.0	Var	9	0,1	131	3	11	1428	1500	2438.0	17	Var	Yok	Yok	Normal	Beyaz
1883	1883	1913	Var	1,8	Yok	0.0	Yok	29	0,6	111	5	4	675	742	2023.0	8	Var	Var	Yok	Normal	Turkuaz
1884	1884	1526	Yok	1,1	Var	2,0	Var	38	0,3	116	5	6	798	1418	3317.0	8	Var	Var	Var	Pahalı	Mavi
1885	1885	1537	Var	2,5	Yok	4.0	Var	43	0,3	137	1	5	839	1131	3685.0	17	Var	Var	Var	Pahalı	Mavi
1886	1886	1731	Var	1,4	Var	4.0	Var	4	0,5	163	6	18	809	1988	3892.0	4	Var	Var	Var	Pahalı	Kırmızı
1887	1887	1242	Var	2,4	Yok	8,0	Yok	28	0,2	166	4	9	315	1796	318.0	19	Var	Yok	Yok	Çok Ucuz	Siyah
1888	1888	912	Yok	0,5	Var	0.0	Yok	58	0,3	107	5	1	165	1723	3573.0	20	Var	Var	Yok	Pahalı	Beyaz
1889	1889	977	Var	2,8	Var	2.0	Yok	35	0,6	165	2	15	1502	1862	3714.0	10	Yok	Var	Var	Pahalı	Turkuaz
1890	1890	1726	Var	1,9	Yok	1,0	Var	42	0,6	106	5	3	1221	1804	1868.0	6	Var	Yok	Yok	Normal	Mavi
1891	1891	1082	Yok	0,8	Yok	0.0	Yok	38	0,1	198	8	5	986	1191	2337.0	17	Yok	Var	Var	Normal	Kahverengi
1892	1892	614	Yok	2,9	Var	3.0	Var	24	0,2	94	4	7	409	603	1930.0	4	Var	Yok	Var	Ucuz	Siyah
1893	1893	1876	Yok	2,8	Var	3,0	Var	56	0,4	182	3	4	235	585	3021.0	18	Var	Yok	Yok	Normal	Mavi
1894	1894	1487	Yok	1,5	Yok	5.0	Var	42	0,8	120	2	7	857	989	2003.0	3	Var	Yok	Yok	Normal	Beyaz
1895	1895	709	Yok	2,4	Var	1.0	Yok	11	0,1	130	5	11	119	1531	3568.0	3	Yok	Yok	Var	Pahalı	Turkuaz
1896	1896	1058	Yok	1,5	Yok	2,0	Yok	19	0,4	166	4	14	493	1247	418.0	16	Yok	Yok	Var	Çok Ucuz	Beyaz
1897	1897	1512	Yok	0,9	Yok	4.0	Var	46	0,1	145	5	5	336	670	869.0	19	Var	Var	Var	Çok Ucuz	Pembe
1898	1898	610	Var	1,6	Var	9.0	Yok	52	0,4	90	4	19	1039	1273	3472.0	12	Var	Var	Var	Pahalı	Yeşil
1899	1899	725	Yok	1,3	Var	16,0	Yok	60	0,4	160	8	17	1134	1249	1326.0	15	Var	Yok	Yok	Ucuz	Mor
1900	1900	1772	Var	0,5	Var	3.0	Yok	64	0,7	116	8	15	270	545	1834.0	20	Yok	Var	Var	Ucuz	Siyah
1901	1901	1027	Var	0,8	Yok	7.0	Yok	18	1,0	146	7	11	338	534	1234.0	14	Var	Yok	Var	Çok Ucuz	Sarı
1902	1902	1968	Yok	0,9	Yok	0,0	Yok	22	0,8	115	3	7	861	1259	2323.0	7	Yok	Yok	Var	Normal	Kahverengi
1903	1903	1488	Yok	0,5	Yok	1.0	Yok	39	0,8	112	5	6	1528	1647	3054.0	19	Yok	Yok	Yok	Pahalı	Mavi
1904	1904	1966	Yok	0,8	Var	15.0	Var	48	0,2	144	1	16	1242	1973	1252.0	19	Var	Var	Var	Normal	Siyah
1905	1905	765	Var	2,5	Yok	3,0	Yok	44	0,3	88	8	11	1364	1851	2256.0	19	Yok	Var	Var	Normal	Sarı
1906	1906	1106	Var	1,9	Yok	4.0	Yok	54	0,7	107	3	9	614	1212	2674.0	9	Var	Yok	Var	Normal	Mor
1907	1907	1426	Var	2,5	Yok	2.0	Var	55	0,4	109	1	7	777	1032	2562.0	3	Var	Yok	Yok	Normal	Kahverengi
1908	1908	1762	Var	2,7	Var	13,0	Var	25	0,9	189	1	14	300	527	1896.0	20	Var	Var	Var	Ucuz	Siyah
